date,feature_index,NO2
2023-10-18 00:00:00+00:00,0,2.1732974346377887e-05
2023-10-19 00:00:00+00:00,0,2.559546919655986e-05
2023-10-20 00:00:00+00:00,0,2.7144089472130872e-05
2023-10-21 00:00:00+00:00,0,3.983644273830578e-05
2023-10-22 00:00:00+00:00,0,3.358862886670977e-05
2023-10-23 00:00:00+00:00,0,3.5353534258319996e-05
2023-10-24 00:00:00+00:00,0,3.7118439649930224e-05
2023-10-25 00:00:00+00:00,0,2.7748526918003336e-05
2023-10-26 00:00:00+00:00,0,6.093172123655677e-05
2023-10-27 00:00:00+00:00,0,4.367701694718562e-05
2023-10-28 00:00:00+00:00,0,4.7886493121040985e-05
2023-10-29 00:00:00+00:00,0,5.209596929489635e-05
2023-10-30 00:00:00+00:00,0,5.494183642440476e-05
2023-10-31 00:00:00+00:00,0,4.116372383577982e-05
2023-11-01 00:00:00+00:00,0,2.7385611247154884e-05
2023-11-02 00:00:00+00:00,0,3.887923958245665e-05
2023-11-03 00:00:00+00:00,0,3.352689539800243e-05
2023-11-04 00:00:00+00:00,0,2.8174551213548206e-05
2023-11-05 00:00:00+00:00,0,2.2822207029093988e-05
2023-11-06 00:00:00+00:00,0,5.011460598325357e-05
2023-11-07 00:00:00+00:00,0,5.126087489770725e-05
2023-11-08 00:00:00+00:00,0,5.7780405768426135e-05
2023-11-09 00:00:00+00:00,0,7.545915286755189e-05
2023-11-10 00:00:00+00:00,0,3.577107781893574e-05
2023-11-11 00:00:00+00:00,0,3.7958396205795e-05
2023-11-12 00:00:00+00:00,0,4.014571459265426e-05
2023-11-13 00:00:00+00:00,0,4.833594963808233e-05
2023-11-14 00:00:00+00:00,0,5.652618468351041e-05
2023-11-15 00:00:00+00:00,0,6.471641972893849e-05
2023-11-16 00:00:00+00:00,0,8.65300462464802e-05
2023-11-17 00:00:00+00:00,0,2.113445407303516e-05
2023-11-18 00:00:00+00:00,0,7.204445137176663e-05
2023-11-19 00:00:00+00:00,0,3.846136678475887e-05
2023-11-20 00:00:00+00:00,0,3.693707549246028e-05
2023-11-21 00:00:00+00:00,0,2.985804167110473e-05
2023-11-22 00:00:00+00:00,0,2.2779007849749174e-05
2023-11-23 00:00:00+00:00,0,2.5984256353694942e-05
2023-11-24 00:00:00+00:00,0,2.9189504857640713e-05
2023-11-25 00:00:00+00:00,0,3.239475336158648e-05
2023-11-26 00:00:00+00:00,0,3.560000186553225e-05
2023-11-27 00:00:00+00:00,0,1.7921147446031682e-05
2023-11-28 00:00:00+00:00,0,2.6115482796740253e-05
2023-11-29 00:00:00+00:00,0,3.430981814744882e-05
2023-11-30 00:00:00+00:00,0,3.44441577908583e-05
2023-12-01 00:00:00+00:00,0,3.4578497434267774e-05
2023-12-02 00:00:00+00:00,0,3.471283707767725e-05
2023-12-03 00:00:00+00:00,0,3.4847176721086726e-05
2023-12-04 00:00:00+00:00,0,3.49815163644962e-05
2023-12-05 00:00:00+00:00,0,3.532972914399579e-05
2023-12-06 00:00:00+00:00,0,3.567794192349538e-05
2023-12-07 00:00:00+00:00,0,0.00012722017709165812
2023-12-08 00:00:00+00:00,0,0.00010258429438181338
2023-12-09 00:00:00+00:00,0,7.794841167196864e-05
2023-12-10 00:00:00+00:00,0,5.3312528962123906e-05
2023-12-11 00:00:00+00:00,0,2.867664625227917e-05
2023-12-12 00:00:00+00:00,0,4.986273415852338e-05
2023-12-13 00:00:00+00:00,0,6.022343586664647e-05
2023-12-14 00:00:00+00:00,0,0.00012942185276187956
2023-12-15 00:00:00+00:00,0,8.080110274022445e-05
2023-12-16 00:00:00+00:00,0,3.218035271856934e-05
2023-12-17 00:00:00+00:00,0,3.329358878545463e-05
2023-12-18 00:00:00+00:00,0,0.00017651425150688738
2023-12-19 00:00:00+00:00,0,5.253923518466763e-05
2023-12-20 00:00:00+00:00,0,0.000128110361401923
2023-12-21 00:00:00+00:00,0,1.976321618712973e-05
2023-12-22 00:00:00+00:00,0,3.697516876854934e-05
2023-12-23 00:00:00+00:00,0,3.341176125104539e-05
2023-12-24 00:00:00+00:00,0,3.712615944095887e-05
2023-12-25 00:00:00+00:00,0,4.559045434386159e-05
2023-12-26 00:00:00+00:00,0,5.40547492467643e-05
2023-12-27 00:00:00+00:00,0,6.251904414966702e-05
2023-12-28 00:00:00+00:00,0,5.285396400722675e-05
2023-12-29 00:00:00+00:00,0,4.318888386478648e-05
2023-12-30 00:00:00+00:00,0,2.7633494028123096e-05
2023-12-31 00:00:00+00:00,0,3.15098550345283e-05
2024-01-01 00:00:00+00:00,0,3.248123296846946e-05
2024-01-02 00:00:00+00:00,0,3.345261090241062e-05
2024-01-03 00:00:00+00:00,0,3.442398883635178e-05
2024-01-04 00:00:00+00:00,0,3.5395366770292945e-05
2024-01-05 00:00:00+00:00,0,3.63667447042341e-05
2024-01-06 00:00:00+00:00,0,3.7338122638175264e-05
2024-01-07 00:00:00+00:00,0,3.830950057211643e-05
2024-01-08 00:00:00+00:00,0,3.928087850605758e-05
2024-01-09 00:00:00+00:00,0,4.0252256439998746e-05
2024-01-10 00:00:00+00:00,0,2.655598837009165e-05
2024-01-11 00:00:00+00:00,0,7.419070243486203e-06
2024-01-12 00:00:00+00:00,0,4.273863305570558e-05
2024-01-13 00:00:00+00:00,0,3.5242635931354016e-05
2024-01-14 00:00:00+00:00,0,5.423919719760306e-05
2024-01-15 00:00:00+00:00,0,6.118343480920885e-05
2024-01-16 00:00:00+00:00,0,6.812767242081463e-05
2024-01-17 00:00:00+00:00,0,6.367434232540998e-05
2024-01-18 00:00:00+00:00,0,5.922101223000532e-05
2024-01-19 00:00:00+00:00,0,5.476768213460067e-05
2024-01-20 00:00:00+00:00,0,5.031435203919601e-05
2024-01-21 00:00:00+00:00,0,4.5861021943791355e-05
2024-01-22 00:00:00+00:00,0,4.1407691848386704e-05
2024-01-23 00:00:00+00:00,0,3.695436175298205e-05
2024-01-24 00:00:00+00:00,0,3.250103165757739e-05
2024-01-25 00:00:00+00:00,0,2.8047701562172733e-05
2024-01-26 00:00:00+00:00,0,1.36391772684874e-05
2024-01-27 00:00:00+00:00,0,1.479544213604337e-05
2024-01-28 00:00:00+00:00,0,1.5951707003599342e-05
2024-01-29 00:00:00+00:00,0,1.7107971871155314e-05
2024-01-30 00:00:00+00:00,0,1.8264236738711283e-05
2024-01-31 00:00:00+00:00,0,1.9420501606267255e-05
2024-02-01 00:00:00+00:00,0,2.0576766473823227e-05
2024-02-02 00:00:00+00:00,0,2.1454353191074916e-05
2024-02-03 00:00:00+00:00,0,2.2331939908326605e-05
2024-02-04 00:00:00+00:00,0,2.320952662557829e-05
2024-02-05 00:00:00+00:00,0,2.408711334282998e-05
2024-02-06 00:00:00+00:00,0,2.4964700060081668e-05
2024-02-07 00:00:00+00:00,0,2.197635330958292e-05
2024-02-08 00:00:00+00:00,0,1.898800655908417e-05
2024-02-09 00:00:00+00:00,0,1.8840951270249207e-05
2024-02-10 00:00:00+00:00,0,1.8693895981414244e-05
2024-02-11 00:00:00+00:00,0,1.8546840692579284e-05
2024-02-12 00:00:00+00:00,0,1.839978540374432e-05
2024-02-13 00:00:00+00:00,0,5.666572542395443e-05
2024-02-14 00:00:00+00:00,0,4.176077709416859e-05
2024-02-15 00:00:00+00:00,0,2.685582876438275e-05
2024-02-16 00:00:00+00:00,0,1.1471938705653884e-05
2024-02-17 00:00:00+00:00,0,1.6488813950369757e-05
2024-02-18 00:00:00+00:00,0,2.150568919508563e-05
2024-02-19 00:00:00+00:00,0,2.65225644398015e-05
2024-02-20 00:00:00+00:00,0,2.8702621420961805e-05
2024-02-21 00:00:00+00:00,0,3.331350308144465e-05
2024-02-22 00:00:00+00:00,0,1.6898113244678825e-05
2024-02-23 00:00:00+00:00,0,2.1604695575661026e-05
2024-02-24 00:00:00+00:00,0,2.6311277906643227e-05
2024-02-25 00:00:00+00:00,0,3.101786023762543e-05
2024-02-26 00:00:00+00:00,0,3.572444256860763e-05
2024-02-27 00:00:00+00:00,0,3.303425801277626e-05
2024-02-28 00:00:00+00:00,0,3.0344073456944896e-05
2024-02-29 00:00:00+00:00,0,2.765388890111353e-05
2024-03-01 00:00:00+00:00,0,2.4963704345282163e-05
2024-03-02 00:00:00+00:00,0,2.22735197894508e-05
2024-03-03 00:00:00+00:00,0,2.498148023732938e-05
2024-03-04 00:00:00+00:00,0,2.489429243723862e-05
2024-03-05 00:00:00+00:00,0,2.480710463714786e-05
2024-03-06 00:00:00+00:00,0,2.47199168370571e-05
2024-03-07 00:00:00+00:00,0,1.8562761852081167e-05
2024-03-08 00:00:00+00:00,0,1.2405606867105234e-05
2024-03-09 00:00:00+00:00,0,1.2716875153273577e-05
2024-03-10 00:00:00+00:00,0,1.3028143439441919e-05
2024-03-11 00:00:00+00:00,0,1.3339411725610262e-05
2024-03-12 00:00:00+00:00,0,1.3650680011778605e-05
2024-03-13 00:00:00+00:00,0,1.3961948297946947e-05
2024-03-14 00:00:00+00:00,0,1.4273216584115289e-05
2024-03-15 00:00:00+00:00,0,1.4584484870283631e-05
2024-03-16 00:00:00+00:00,0,1.4895753156451975e-05
2024-03-17 00:00:00+00:00,0,1.5207021442620317e-05
2024-03-18 00:00:00+00:00,0,1.551828972878866e-05
2024-03-19 00:00:00+00:00,0,1.476895522500854e-05
2024-03-20 00:00:00+00:00,0,3.147370807710104e-05
2024-03-21 00:00:00+00:00,0,1.884821176645346e-05
2024-03-22 00:00:00+00:00,0,2.3816215010204662e-05
2024-03-23 00:00:00+00:00,0,2.8784218253955864e-05
2024-03-24 00:00:00+00:00,0,3.375222149770707e-05
2024-03-25 00:00:00+00:00,0,3.872022474145827e-05
2024-03-26 00:00:00+00:00,0,4.368822798520947e-05
2024-03-27 00:00:00+00:00,0,4.865623122896068e-05
2024-03-28 00:00:00+00:00,0,3.277729410910979e-05
2024-03-29 00:00:00+00:00,0,2.320395833521616e-05
2024-03-30 00:00:00+00:00,0,2.595935711724451e-05
2024-03-31 00:00:00+00:00,0,2.8714755899272862e-05
2024-04-01 00:00:00+00:00,0,3.147015468130121e-05
2024-04-02 00:00:00+00:00,0,3.422555346332956e-05
2024-04-03 00:00:00+00:00,0,3.698095224535791e-05
2024-04-04 00:00:00+00:00,0,3.973635102738626e-05
2024-04-05 00:00:00+00:00,0,3.571754859876819e-05
2024-04-06 00:00:00+00:00,0,3.1698746170150116e-05
2024-04-07 00:00:00+00:00,0,2.7679943741532043e-05
2024-04-08 00:00:00+00:00,0,2.629969640111085e-05
2024-04-09 00:00:00+00:00,0,2.4919449060689658e-05
2024-04-10 00:00:00+00:00,0,2.3539201720268466e-05
2024-04-11 00:00:00+00:00,0,2.2158954379847273e-05
2024-04-12 00:00:00+00:00,0,2.077870703942608e-05
2024-04-13 00:00:00+00:00,0,1.939845969900489e-05
2024-04-14 00:00:00+00:00,0,1.8018212358583696e-05
2024-04-15 00:00:00+00:00,0,1.6637965018162504e-05
2024-04-16 00:00:00+00:00,0,1.5257717677741313e-05
2024-04-17 00:00:00+00:00,0,1.387747033732012e-05
2024-04-18 00:00:00+00:00,0,1.2497222996898928e-05
2024-04-19 00:00:00+00:00,0,1.2461929941309792e-05
2024-04-20 00:00:00+00:00,0,1.2426636885720654e-05
2024-04-21 00:00:00+00:00,0,1.2391343830131518e-05
2024-04-22 00:00:00+00:00,0,1.2356050774542382e-05
2024-04-23 00:00:00+00:00,0,1.2320757718953246e-05
2024-04-24 00:00:00+00:00,0,1.228546466336411e-05
2024-04-25 00:00:00+00:00,0,1.2250171607774972e-05
2024-04-26 00:00:00+00:00,0,1.2214878552185835e-05
2024-04-27 00:00:00+00:00,0,1.7178024271353415e-05
2024-04-28 00:00:00+00:00,0,2.2141169990520992e-05
2024-04-29 00:00:00+00:00,0,2.7104315709688573e-05
2024-04-30 00:00:00+00:00,0,3.2067461428856146e-05
2024-05-01 00:00:00+00:00,0,3.703060714802373e-05
2024-05-02 00:00:00+00:00,0,4.199375286719131e-05
2024-05-03 00:00:00+00:00,0,4.695689858635888e-05
2024-05-04 00:00:00+00:00,0,3.808186284004478e-05
2024-05-05 00:00:00+00:00,0,2.920682709373068e-05
2024-05-06 00:00:00+00:00,0,2.786298500723205e-05
2024-05-07 00:00:00+00:00,0,1.908373633341398e-05
2024-05-08 00:00:00+00:00,0,1.8511993857828202e-05
2024-05-09 00:00:00+00:00,0,1.7940251382242423e-05
2024-05-10 00:00:00+00:00,0,1.7368508906656643e-05
2024-05-11 00:00:00+00:00,0,1.6796766431070864e-05
2024-05-12 00:00:00+00:00,0,2.2072430874686687e-05
2024-05-13 00:00:00+00:00,0,2.7348095318302513e-05
2024-05-14 00:00:00+00:00,0,3.262375976191834e-05
2024-05-15 00:00:00+00:00,0,3.789942420553416e-05
2024-05-16 00:00:00+00:00,0,4.3175088649149984e-05
2024-05-17 00:00:00+00:00,0,2.6282489670848008e-05
2024-05-18 00:00:00+00:00,0,9.389890692546032e-06
2024-05-19 00:00:00+00:00,0,1.271334167540772e-05
2024-05-20 00:00:00+00:00,0,1.22538452463535e-05
2024-05-21 00:00:00+00:00,0,1.1794348817299276e-05
2024-05-22 00:00:00+00:00,0,1.1334852388245054e-05
2024-05-23 00:00:00+00:00,0,1.0875355959190832e-05
2024-05-24 00:00:00+00:00,0,1.0415859530136611e-05
2024-05-25 00:00:00+00:00,0,9.956363101082388e-06
2024-05-26 00:00:00+00:00,0,1.096465621230891e-05
2024-05-27 00:00:00+00:00,0,1.1588799907258363e-05
2024-05-28 00:00:00+00:00,0,1.2212943602207815e-05
2024-05-29 00:00:00+00:00,0,1.2837087297157268e-05
2024-05-30 00:00:00+00:00,0,1.346123099210672e-05
2024-05-31 00:00:00+00:00,0,2.4017243049456738e-05
2024-06-01 00:00:00+00:00,0,3.4573255106806755e-05
2024-06-02 00:00:00+00:00,0,4.512926716415677e-05
2024-06-03 00:00:00+00:00,0,5.568527922150679e-05
2024-06-04 00:00:00+00:00,0,4.8154786782106385e-05
2024-06-05 00:00:00+00:00,0,4.062429434270598e-05
2024-06-06 00:00:00+00:00,0,3.2674395091210805e-05
2024-06-07 00:00:00+00:00,0,2.4724495839715626e-05
2024-06-08 00:00:00+00:00,0,1.6774596588220447e-05
2024-06-09 00:00:00+00:00,0,1.9009768948308192e-05
2024-06-10 00:00:00+00:00,0,2.1244941308395937e-05
2024-06-11 00:00:00+00:00,0,2.3480113668483682e-05
2024-06-12 00:00:00+00:00,0,2.5715286028571427e-05
2024-06-13 00:00:00+00:00,0,1.5416248061228544e-05
2024-06-14 00:00:00+00:00,0,1.629047874303069e-05
2024-06-15 00:00:00+00:00,0,1.7164709424832837e-05
2024-06-16 00:00:00+00:00,0,1.8038940106634984e-05
2024-06-17 00:00:00+00:00,0,1.891317078843713e-05
2024-06-18 00:00:00+00:00,0,1.9787401470239278e-05
2024-06-19 00:00:00+00:00,0,2.176430461986456e-05
2024-06-20 00:00:00+00:00,0,2.8343671147013083e-05
2024-06-21 00:00:00+00:00,0,3.098759407293983e-05
2024-06-22 00:00:00+00:00,0,2.193605268985266e-05
2024-06-23 00:00:00+00:00,0,1.288451130676549e-05
2024-06-24 00:00:00+00:00,0,1.2949149246802943e-05
2024-06-25 00:00:00+00:00,0,1.3013787186840394e-05
2024-06-26 00:00:00+00:00,0,1.3078425126877846e-05
2024-06-27 00:00:00+00:00,0,1.31430630669153e-05
2024-06-28 00:00:00+00:00,0,1.3207701006952753e-05
2024-06-29 00:00:00+00:00,0,1.3272338946990205e-05
2024-06-30 00:00:00+00:00,0,2.342815241718199e-05
2024-07-01 00:00:00+00:00,0,2.4025199309107848e-05
2024-07-02 00:00:00+00:00,0,2.4622246201033704e-05
2024-07-03 00:00:00+00:00,0,2.521929309295956e-05
2024-07-04 00:00:00+00:00,0,2.5816339984885414e-05
2024-07-05 00:00:00+00:00,0,2.641338687681127e-05
2024-07-06 00:00:00+00:00,0,2.7010433768737126e-05
2024-07-07 00:00:00+00:00,0,2.7607480660662983e-05
2024-07-08 00:00:00+00:00,0,1.0987138921336737e-05
2024-07-09 00:00:00+00:00,0,4.396936856210232e-05
2024-07-10 00:00:00+00:00,0,3.447988456173334e-05
2024-07-11 00:00:00+00:00,0,2.4990400561364368e-05
2024-07-12 00:00:00+00:00,0,2.7590433091972955e-05
2024-07-13 00:00:00+00:00,0,3.220073631382547e-05
2024-07-14 00:00:00+00:00,0,3.7589252315228805e-05
2024-07-15 00:00:00+00:00,0,2.150255022570491e-05
2024-07-16 00:00:00+00:00,0,3.7451562093338e-05
2024-07-17 00:00:00+00:00,0,1.6520525605301373e-05
2024-07-18 00:00:00+00:00,0,5.795866400148952e-06
2024-07-19 00:00:00+00:00,0,3.8785186916356906e-05
2024-07-20 00:00:00+00:00,0,2.5150230158033082e-05
2024-07-21 00:00:00+00:00,0,1.1515273399709258e-05
2024-07-22 00:00:00+00:00,0,2.750436215137597e-05
2024-07-23 00:00:00+00:00,0,2.8435964850359596e-05
2024-07-24 00:00:00+00:00,0,2.936756754934322e-05
2024-07-25 00:00:00+00:00,0,3.4998112823814154e-05
2024-07-26 00:00:00+00:00,0,8.948702088673599e-06
2024-07-27 00:00:00+00:00,0,2.0578006115101743e-05
2024-07-28 00:00:00+00:00,0,3.220731014152989e-05
2024-07-29 00:00:00+00:00,0,2.4880055207177065e-05
2024-07-30 00:00:00+00:00,0,1.8863343939301558e-05
2024-07-31 00:00:00+00:00,0,1.284663267142605e-05
2024-08-01 00:00:00+00:00,0,1.2485534777321542e-05
2024-08-02 00:00:00+00:00,0,1.2124436883217035e-05
2024-08-03 00:00:00+00:00,0,1.1763338989112526e-05
2024-08-04 00:00:00+00:00,0,1.6652127669658512e-05
2024-08-05 00:00:00+00:00,0,2.1287261915858835e-05
2024-08-06 00:00:00+00:00,0,2.984912680403795e-05
2024-08-07 00:00:00+00:00,0,2.0856283754255855e-05
2024-08-08 00:00:00+00:00,0,1.186344070447376e-05
2024-08-09 00:00:00+00:00,0,9.666901405580575e-06
2024-08-10 00:00:00+00:00,0,7.470362106687389e-06
2024-08-11 00:00:00+00:00,0,1.833020845272889e-05
2024-08-12 00:00:00+00:00,0,2.919005479877039e-05
2024-08-13 00:00:00+00:00,0,4.004990114481189e-05
2024-08-14 00:00:00+00:00,0,2.2164014808367934e-05
2024-08-15 00:00:00+00:00,0,2.224749914603308e-05
2024-08-16 00:00:00+00:00,0,1.9465653167571872e-05
2024-08-17 00:00:00+00:00,0,2.084686275338754e-05
2024-08-18 00:00:00+00:00,0,2.936164128186647e-05
2024-08-19 00:00:00+00:00,0,4.66805649921298e-05
2024-08-20 00:00:00+00:00,0,2.404891529295128e-05
2024-08-21 00:00:00+00:00,0,1.5304731277865358e-05
2024-08-22 00:00:00+00:00,0,9.590447007212788e-05
2024-08-23 00:00:00+00:00,0,6.438671698560938e-05
2024-08-24 00:00:00+00:00,0,2.9672753953491338e-05
2024-08-25 00:00:00+00:00,0,2.903014228650136e-05
2024-08-26 00:00:00+00:00,0,2.838753061951138e-05
2024-08-27 00:00:00+00:00,0,3.09886563627515e-05
2024-08-28 00:00:00+00:00,0,2.825770843628561e-05
2024-08-29 00:00:00+00:00,0,2.5526760509819724e-05
2024-08-30 00:00:00+00:00,0,2.1012334400438704e-05
2024-08-31 00:00:00+00:00,0,2.5372275558765978e-05
2024-09-01 00:00:00+00:00,0,2.1434578229673207e-05
2024-09-02 00:00:00+00:00,0,5.4478514357469976e-05
2024-09-03 00:00:00+00:00,0,4.135430178090852e-05
2024-09-04 00:00:00+00:00,0,2.823008920434707e-05
2024-09-05 00:00:00+00:00,0,1.510587662778562e-05
2024-09-06 00:00:00+00:00,0,2.1846399249625392e-05
2024-09-07 00:00:00+00:00,0,7.076875590428244e-06
2024-09-08 00:00:00+00:00,0,2.2585423266718863e-05
2024-09-09 00:00:00+00:00,0,3.809397094300948e-05
2024-09-10 00:00:00+00:00,0,3.9031348933349364e-05
2024-09-11 00:00:00+00:00,0,3.9968726923689246e-05
2024-09-12 00:00:00+00:00,0,3.264254337409511e-05
2024-09-13 00:00:00+00:00,0,-9.471375051361974e-06
2024-09-14 00:00:00+00:00,0,2.887383743654937e-05
2024-09-15 00:00:00+00:00,0,3.788213871303015e-05
2024-09-16 00:00:00+00:00,0,2.8013634619128428e-05
2024-09-17 00:00:00+00:00,0,1.8145130525226705e-05
2024-09-18 00:00:00+00:00,0,3.4105807571904734e-05
2024-09-19 00:00:00+00:00,0,9.692757885204628e-05
2024-09-20 00:00:00+00:00,0,2.348420093767345e-05
2024-09-21 00:00:00+00:00,0,1.7868078430183232e-05
2024-09-22 00:00:00+00:00,0,2.2317495070941124e-05
2024-09-23 00:00:00+00:00,0,2.6766911711699017e-05
2024-09-24 00:00:00+00:00,0,3.121632835245691e-05
2024-09-25 00:00:00+00:00,0,4.500530849327333e-05
2024-09-26 00:00:00+00:00,0,6.609952833969146e-05
2024-09-27 00:00:00+00:00,0,4.995309791411273e-05
2024-09-28 00:00:00+00:00,0,5.082495044916868e-05
2024-09-29 00:00:00+00:00,0,5.169680298422463e-05
2024-09-30 00:00:00+00:00,0,5.256865551928058e-05
2024-10-01 00:00:00+00:00,0,5.344050805433653e-05
2024-10-02 00:00:00+00:00,0,4.9104585871516194e-05
2024-10-03 00:00:00+00:00,0,4.4768663688695855e-05
2024-10-04 00:00:00+00:00,0,4.043274150587552e-05
2024-10-05 00:00:00+00:00,0,3.6096819323055176e-05
2024-10-06 00:00:00+00:00,0,3.1760897140234844e-05
2024-10-07 00:00:00+00:00,0,2.7424974957414505e-05
2024-10-08 00:00:00+00:00,0,2.3089052774594165e-05
2024-10-09 00:00:00+00:00,0,2.370014954067301e-05
2024-10-10 00:00:00+00:00,0,2.431124630675185e-05
2024-10-11 00:00:00+00:00,0,2.890794833850426e-05
2024-10-12 00:00:00+00:00,0,3.350465037025666e-05
2024-10-13 00:00:00+00:00,0,3.810135240200907e-05
2024-10-14 00:00:00+00:00,0,4.176206130068749e-05
2024-10-15 00:00:00+00:00,0,1.9086635802523236e-05
2024-10-16 00:00:00+00:00,0,4.08909581892658e-05
